"CapDate","SVL","Tag","Occasion","Sex","Sex40"
2014-04-11,47,"O-E37",1,"f","f"
2014-04-11,39,"O-E38",1,"u","u"
2014-04-11,48,"O-E39",1,"f","f"
2014-04-11,45,"O-E40",1,"f","f"
2014-04-11,40,"O-E41",1,"f","f"
2014-04-11,35,"O-E42",1,"u","u"
2014-04-11,40,"O-E43",1,"f","f"
2014-04-11,45,"O-E44",1,"m","f"
2014-04-11,37,"O-E45",1,"u","u"
2014-04-11,46,"O-E46",1,"f","f"
2014-04-11,42,"O-E47",1,"u","u"
2014-04-11,42,"O-E48",1,"u","u"
2014-04-11,40,"O-E49",1,"f","f"
2014-04-11,43,"O-E50",1,"m","m"
2014-04-11,36,"O-E51",1,"u","u"
2014-04-11,40,"O-E52",1,"f","f"
2014-04-11,42,"O-E53",1,"m","m"
2014-04-11,43,"O-E54",1,"f","u"
2014-04-11,42,"O-E55",1,"f","f"
2014-04-11,40,"O-E56",1,"f","f"
2014-04-11,37,"O-E57",1,"u","u"
2014-04-13,43,"O-E58",1,"m","m"
2014-04-13,43,"O-E59",1,"m","m"
2014-04-13,36,"O-E61",1,"u","u"
2014-04-13,41,"O-E62",1,"f","f"
2014-04-13,38,"O-E63",1,"u","u"
2014-04-13,44,"O-E64",1,"m","m"
2014-04-13,45,"O-E65",1,"m","m"
2014-04-13,42,"O-E66",1,"m","m"
2014-04-13,40,"O-E67",1,"m","m"
2014-04-13,40,"O-E68",1,"m","m"
2014-04-13,36,"O-E69",1,"u","u"
2014-04-13,41,"O-E70",1,"f","f"
2014-04-13,36,"O-E71",1,"u","u"
2014-04-13,45,"O-E72",1,"f","f"
2014-04-13,38,"O-E73",1,"u","u"
2014-04-13,40,"O-E74",1,"f","f"
2014-04-13,39,"O-E75",1,"u","u"
2014-04-13,44,"O-E76",1,"f","m"
2014-04-13,41,"O-E77",1,"f","f"
2014-04-13,37,"O-E78",1,"f","u"
2014-04-13,41,"O-E79",1,"f","f"
2014-04-13,35,"O-E80",1,"u","u"
2014-04-13,40,"O-E81",1,"m","m"
2014-04-13,38,"O-E82",1,"u","u"
2014-04-13,40,"O-E83",1,"m","f"
2014-04-13,43,"O-E84",1,"m","m"
2014-04-15,38,"O-E85",1,"u","u"
2014-04-15,40,"O-E86",1,"f","f"
2014-04-15,39,"O-E87",1,"u","u"
2014-04-15,44,"O-E88",1,"m","m"
2014-04-15,39,"O-E89",1,"u","u"
2014-04-15,39,"O-E90",1,"u","u"
2014-04-15,45,"O-E91",1,"m","m"
2014-04-15,40,"O-E92",1,"f","f"
2014-04-15,39,"O-E93",1,"f","u"
2014-04-15,37,"O-E94",1,"u","u"
2014-04-15,37,"O-E95",1,"u","u"
2014-04-15,42,"O-E97",1,"m","m"
2014-04-15,44,"O-E98",1,"f","f"
2014-04-15,37,"O-E99",1,"u","u"
2014-04-15,43,"O-C00",1,"m","m"
2014-04-15,40,"O-C01",1,"m","m"
2014-04-15,44,"O-C02",1,"f","f"
2014-04-15,40,"O-C03",1,"m","m"
2014-04-15,41,"O-C04",1,"f","f"
2014-04-15,46,"O-C05",1,"f","f"
2014-04-15,40,"O-C06",1,"m","m"
2014-04-15,42,"O-C07",1,"m","m"
2014-04-17,40,"O-C08",1,"f","f"
2014-04-17,40,"O-C09",1,"u","m"
2014-04-17,39,"O-C10",1,"u","u"
2014-04-17,40,"O-C11",1,"m","m"
2014-04-17,38,"O-C12",1,"u","u"
2014-04-17,38,"O-C13",1,"m","u"
2014-04-17,42,"O-C14",1,"m","m"
2014-04-17,35,"O-C15",1,"u","u"
2014-04-17,40,"O-C16",1,"m","m"
2014-04-17,39,"O-C17",1,"u","u"
2014-04-17,40,"O-C18",1,"m","m"
2014-04-17,37,"O-C19",1,"u","u"
2014-04-17,39,"O-C21",1,"u","u"
2014-04-17,38,"O-C22",1,"u","u"
2014-04-17,37,"O-C23",1,"u","u"
2014-04-17,44,"O-C24",1,"f","f"
2014-04-17,45,"O-C25",1,"f","f"
2014-04-17,42,"O-C26",1,"f","f"
2014-04-17,37,"O-C27",1,"u","u"
2014-04-17,44,"O-C28",1,"f","f"
2014-04-17,35,"O-C29",1,"u","u"
2014-04-17,36,"O-C30",1,"u","u"
2014-04-17,39,"O-C31",1,"u","u"
2014-04-17,42,"O-C32",1,"m","m"
2014-04-17,40,"O-C33",1,"f","f"
2014-04-17,43,"O-C34",1,"f","f"
2014-04-17,44,"O-C35",1,"m","m"
2014-04-17,40,"O-C36",1,"m","m"
2014-04-17,43,"O-C37",1,"m","m"
2014-04-17,37,"O-C38",1,"u","u"
2014-04-17,40,"O-C39",1,"f","f"
2014-04-17,38,"O-C40",1,"u","u"
2014-04-17,44,"O-C41",1,"f","f"
2014-04-17,45,"O-C42",1,"m","m"
2014-04-17,47,"O-E14",1,"f","f"
2014-04-17,49,"O-C43",1,"f","f"
2014-04-18,43,"O-C44",1,"m","f"
2014-04-18,40,"O-C45",1,"f","f"
2014-04-18,41,"O-C46",1,"f","f"
2014-04-18,34,"O-C48",1,"u","u"
2014-04-18,39,"O-C49",1,"m","u"
2014-04-18,41,"O-C50",1,"f","f"
2014-04-18,37,"O-C51",1,"u","u"
2014-04-18,42,"O-C52",1,"f","f"
2014-04-18,36,"O-C53",1,"u","u"
2014-04-18,40,"O-C54",1,"f","f"
2014-04-18,44,"O-C55",1,"f","f"
2014-04-18,41,"O-C56",1,"f","f"
2014-04-18,42,"O-C57",1,"f","f"
2014-04-18,41,"O-C58",1,"m","m"
2014-04-22,41,"O-C63",1,"f","f"
2014-04-22,37,"O-C64",1,"u","u"
2014-04-22,37,"O-C65",1,"u","u"
2014-04-22,39,"O-C66",1,"u","u"
2014-04-22,39,"O-C67",1,"u","u"
2014-04-22,39,"O-C68",1,"u","u"
2014-04-22,47,"O-C69",1,"f","f"
2014-04-22,38,"O-C70",1,"u","u"
2014-04-22,38,"O-C71",1,"u","u"
2014-04-22,43,"O-C72",1,"m","m"
2014-04-22,38,"O-C73",1,"f","u"
2014-04-22,38,"O-C74",1,"u","u"
2014-04-22,41,"O-C75",1,"f","f"
2014-04-22,45,"O-C76",1,"f","f"
2014-04-22,42,"O-C77",1,"f","f"
2014-04-27,35,"O-C78",1,"u","u"
2014-04-27,43,"O-C79",1,"f","f"
2014-04-27,39,"O-C80",1,"u","u"
2014-04-27,43,"O-C81",1,"f","f"
2014-04-27,44,"O-C82",1,"f","f"
2014-04-27,47,"O-C83",1,"f","f"
2014-04-27,42,"O-C84",1,"m","m"
2014-04-27,38,"O-C85",1,"u","u"
2014-04-27,40,"O-C86",1,"f","f"
2014-04-27,42,"O-C87",1,"m","m"
2014-04-27,38,"O-C89",1,"u","u"
2014-04-27,46,"O-C90",1,"f","f"
2014-05-08,42,"G-B00",2,"m","m"
2014-05-08,42,"G-B01",2,"m","m"
2014-05-08,40,"O-C09",2,"u","m"
2014-05-08,39,"O-C13",2,"m","u"
2014-05-08,41,"O-C14",2,"m","m"
2014-05-08,35,"O-C15",2,"u","u"
2014-05-08,41,"G-B02",2,"m","m"
2014-05-08,41,"G-B03",2,"f","f"
2014-05-08,35,"G-B04",2,"u","u"
2014-05-08,39,"G-B05",2,"m","u"
2014-05-08,40,"G-B06",2,"m","m"
2014-05-08,45,"G-B07",2,"f","f"
2014-05-08,35,"G-B08",2,"u","u"
2014-05-08,39,"G-B09",2,"u","u"
2014-05-08,42,"G-B10",2,"f","f"
2014-05-08,35,"O-C29",2,"u","u"
2014-05-08,38,"O-C23",2,"u","u"
2014-05-08,39,"G-B11",2,"u","u"
2014-05-08,46,"G-B12",2,"f","f"
2014-05-08,38,"G-B13",2,"u","u"
2014-05-08,40,"G-B14",2,"f","f"
2014-05-08,45,"O-C28",2,"f","f"
2014-05-08,45,"O-C32",2,"m","m"
2014-05-08,42,"G-B15",2,"f","f"
2014-05-08,41,"G-B16",2,"f","f"
2014-05-08,36,"G-B17",2,"u","u"
2014-05-08,52,"O-C43",2,"f","f"
2014-05-08,41,"G-B18",2,"m","m"
2014-05-08,47,"G-B19",2,"f","f"
2014-05-08,40,"O-C39",2,"f","f"
2014-05-08,48,"G-B20",2,"f","f"
2014-05-08,42,"G-B21",2,"m","m"
2014-05-08,41,"G-B22",2,"m","m"
2014-05-08,38,"G-B23",2,"u","u"
2014-05-08,40,"G-B24",2,"m","m"
2014-05-08,45,"G-B25",2,"f","f"
2014-05-08,45,"G-B26",2,"f","f"
2014-05-08,42,"G-B27",2,"m","m"
2014-05-08,46,"G-B29",2,"f","f"
2014-05-08,46,"G-B30",2,"f","f"
2014-05-08,40,"G-B31",2,"m","m"
2014-05-10,45,"G-B32",2,"m","m"
2014-05-10,41,"G-B33",2,"m","m"
2014-05-10,44,"G-B34",2,"f","f"
2014-05-10,41,"G-B35",2,"m","m"
2014-05-10,43,"G-B36",2,"m","m"
2014-05-10,40,"G-B37",2,"f","f"
2014-05-10,45,"G-B39",2,"f","f"
2014-05-10,40,"G-B40",2,"m","m"
2014-05-10,44,"G-B41",2,"f","f"
2014-05-10,42,"G-B42",2,"f","f"
2014-05-10,45,"G-B43",2,"f","f"
2014-05-10,38,"O-E61",2,"u","u"
2014-05-10,41,"G-B44",2,"m","m"
2014-05-10,39,"G-B46",2,"u","u"
2014-05-10,42,"G-B47",2,"f","f"
2014-05-10,40,"O-E67",2,"m","m"
2014-05-10,45,"G-B49",2,"m","m"
2014-05-10,46,"G-B50",2,"f","f"
2014-05-15,40,"G-B51",2,"m","m"
2014-05-15,43,"G-B52",2,"f","f"
2014-05-15,45,"G-B53",2,"f","f"
2014-05-15,46,"G-B54",2,"f","f"
2014-05-15,46,"G-B55",2,"f","f"
2014-05-15,40,"G-B56",2,"f","f"
2014-05-15,45,"G-B57",2,"m","m"
2014-05-15,43,"G-B59",2,"m","m"
2014-05-15,40,"G-B60",2,"m","m"
2014-05-15,48,"G-B61",2,"f","f"
2014-05-15,39,"O-C49",2,"m","u"
2014-05-15,45,"O-C44",2,"m","m"
2014-05-15,44,"G-B62",2,"f","f"
2014-05-15,36,"O-C48",2,"u","u"
2014-05-15,43,"G-B63",2,"m","m"
2014-05-15,43,"G-B64",2,"f","f"
2014-05-15,40,"G-B65",2,"m","m"
2014-05-16,39,"G-B66",2,"u","u"
2014-05-16,49,"G-B67",2,"f","f"
2014-05-16,46,"G-B69",2,"m","m"
2014-05-16,49,"G-B70",2,"f","f"
2014-05-16,45,"G-B71",2,"m","m"
2014-05-16,47,"G-B72",2,"f","f"
2014-05-16,40,"G-B73",2,"u","m"
2014-05-16,43,"G-B74",2,"f","f"
2014-05-16,44,"G-B75",2,"f","f"
2014-05-16,39,"G-B76",2,"u","u"
2014-05-18,39,"G-B77",2,"u","u"
2014-05-18,41,"G-B79",2,"f","f"
2014-05-18,41,"G-B80",2,"f","f"
2014-05-18,42,"G-B81",2,"f","f"
2014-05-18,41,"G-B82",2,"m","m"
2014-05-18,44,"G-B83",2,"f","f"
2014-05-18,38,"G-B84",2,"u","u"
2014-05-18,48,"G-B85",2,"f","f"
2014-05-18,46,"G-B86",2,"m","m"
2014-05-18,41,"O-C75",2,"f","f"
2014-05-18,39,"G-B87",2,"u","u"
2014-05-18,37,"G-B89",2,"u","u"
2014-05-18,40,"O-C73",2,"f","f"
2014-05-18,41,"G-B90",2,"m","m"
2014-05-18,44,"G-B91",2,"f","f"
2014-05-19,38,"G-B92",2,"m","u"
2014-05-19,42,"G-B93",2,"m","m"
2014-05-19,41,"G-B94",2,"m","m"
2014-05-19,37,"G-B95",2,"u","u"
2014-05-19,42,"G-B96",2,"m","m"
2014-05-19,42,"G-B97",2,"f","f"
2014-05-19,45,"O-E88",2,"m","m"
2014-05-19,39,"G-B99",2,"u","u"
2014-05-19,43,"O-C91",2,"m","m"
2014-05-19,42,"O-C92",2,"m","m"
2014-05-19,40,"O-C93",2,"m","m"
2014-05-19,40,"O-C94",2,"m","f"
2014-05-19,40,"O-C95",2,"m","m"
2014-05-19,38,"O-C96",2,"m","u"
2014-05-19,41,"O-C97",2,"m","m"
2014-05-19,41,"O-C98",2,"m","m"
2014-05-19,45,"O-C99",2,"f","m"
2014-05-19,38,"R-A00",2,"u","u"
2014-05-19,40,"R-A01",2,"m","m"
2014-05-19,41,"R-A02",2,"m","m"
2014-05-19,40,"R-A03",2,"m","m"
2014-05-19,38,"R-A04",2,"m","u"
2014-05-20,48,"O-E44",2,"m","f"
2014-05-20,37,"R-A05",2,"u","u"
2014-05-20,50,"O-E39",2,"f","f"
2014-05-20,44,"R-A06",2,"m","m"
2014-05-20,43,"R-A07",2,"m","m"
2014-05-20,44,"R-A09",2,"m","m"
2014-05-20,45,"R-A10",2,"m","m"
2014-05-20,44,"R-A11",2,"m","m"
2014-05-20,43,"R-A12",2,"m","m"
2014-05-20,46,"R-A13",2,"m","m"
2014-05-20,40,"R-A14",2,"f","f"
2014-05-20,52,"R-A15",2,"f","f"
2014-05-20,40,"R-A16",2,"u","f"
2014-05-20,46,"R-A17",2,"f","m"
2014-05-20,44,"R-A18",2,"m","m"
2014-05-20,50,"R-A19",2,"f","f"
2014-05-20,43,"R-A20",2,"m","m"
2014-05-20,40,"O-E52",2,"f","f"
2014-05-20,45,"R-A21",2,"m","m"
2014-05-20,41,"O-E53",2,"m","m"
2014-05-20,41,"R-A22",2,"f","f"
2014-05-20,42,"R-A23",2,"m","m"
2014-05-20,49,"R-A24",2,"m","f"
2014-05-21,41,"R-A25",2,"m","m"
2014-05-21,44,"R-A26",2,"m","m"
2014-05-21,40,"R-A27",2,"m","m"
2014-05-21,42,"R-A28",2,"f","f"
2014-05-21,45,"R-A29",2,"m","m"
2014-05-21,34,"R-A30",2,"u","u"
2014-05-21,40,"R-A31",2,"m","m"
2014-05-21,40,"R-A32",2,"m","m"
2014-05-21,40,"R-A33",2,"m","m"
2014-05-21,39,"R-A34",2,"u","u"
2014-05-21,39,"R-A35",2,"u","u"
2014-05-21,43,"R-A36",2,"m","m"
2014-05-21,40,"R-A37",2,"m","m"
2014-05-21,44,"R-A39",2,"f","f"
2014-05-21,40,"R-A40",2,"f","f"
2014-05-21,40,"R-A41",2,"m","m"
2014-05-21,38,"R-A42",2,"u","u"
2014-05-21,45,"R-A43",2,"f","f"
2014-05-21,41,"R-A44",2,"m","m"
2014-05-21,40,"R-A45",2,"m","m"
2014-05-21,41,"R-A46",2,"m","m"
2014-05-21,40,"R-A47",2,"f","f"
2014-05-21,43,"R-A48",2,"m","m"
2014-05-21,46,"R-A49",2,"f","f"
2014-05-21,41,"R-A50",2,"f","f"
2014-05-21,47,"R-A51",2,"m","m"
2014-05-21,41,"R-A52",2,"m","m"
2014-05-21,41,"R-A53",2,"m","m"
2014-05-21,44,"O-C50",2,"f","f"
2014-05-26,41,"R-A54",2,"f","f"
2014-05-26,43,"R-A55",2,"m","m"
2014-05-26,45,"R-A56",2,"f","f"
2014-05-26,44,"R-A59",2,"f","f"
2014-05-26,45,"R-A61",2,"m","m"
2014-05-26,41,"O-E81",2,"m","m"
2014-05-26,40,"R-A62",2,"m","m"
2014-05-26,42,"R-A63",2,"m","m"
2014-05-26,46,"O-E76",2,"f","m"
2014-05-26,42,"R-A64",2,"m","m"
2014-05-26,48,"R-A65",2,"f","f"
2014-05-26,42,"O-O81",2,"m","m"
2014-05-26,42,"R-A67",2,"f","f"
2014-05-26,44,"R-A60",2,"m","m"
2014-05-26,38,"O-E71",2,"u","u"
2014-05-26,49,"R-A69",2,"m","m"
2014-05-26,39,"O-E80",2,"u","u"
2014-05-26,45,"R-A70",2,"m","m"
2014-05-26,44,"R-A71",2,"m","m"
2014-05-26,40,"R-A72",2,"f","f"
2014-05-26,48,"R-A73",2,"f","f"
2014-05-26,43,"R-A74",2,"m","m"
2014-05-26,46,"R-A75",2,"m","m"
2014-05-26,42,"O-E83",2,"m","m"
2014-05-26,42,"R-A76",2,"f","f"
2014-05-26,43,"R-A77",2,"f","f"
2014-05-26,41,"R-A79",2,"m","m"
2014-05-26,43,"R-A80",2,"m","m"
2014-05-26,43,"R-A81",2,"f","f"
2014-05-26,45,"R-A82",2,"f","f"
2014-05-26,40,"R-A83",2,"m","m"
2014-05-26,41,"R-A84",2,"m","m"
2014-05-26,40,"R-A85",2,"m","m"
2014-05-29,50,"R-A86",2,"f","f"
2014-05-29,39,"R-A87",2,"u","u"
2014-05-29,41,"R-A89",2,"m","m"
2014-05-29,43,"R-A90",2,"m","m"
2014-05-29,43,"R-A91",2,"m","m"
2014-05-29,47,"R-A92",2,"m","m"
2014-06-09,40,"O-O00",3,"m","m"
2014-06-09,42,"O-O01",3,"m","m"
2014-06-09,38,"G-B66",3,"u","u"
2014-06-09,42,"O-O02",3,"m","m"
2014-06-09,53,"O-O03",3,"f","f"
2014-06-09,43,"R-A97",3,"m","m"
2014-06-09,47,"G-B75",3,"f","f"
2014-06-09,44,"O-O04",3,"f","f"
2014-06-09,39,"O-O06",3,"u","u"
2014-06-09,43,"O-E53",3,"m","m"
2014-06-09,41,"O-O05",3,"m","m"
2014-06-09,43,"R-A93",3,"f","f"
2014-06-09,45,"R-A94",3,"f","f"
2014-06-09,42,"R-A95",3,"m","m"
2014-06-09,45,"R-A96",3,"f","f"
2014-06-09,49,"O-E54",3,"f","f"
2014-06-09,39,"G-B73",3,"u","u"
2014-06-09,41,"G-B74",3,"f","f"
2014-06-09,41,"R-A99",3,"m","m"
2014-06-09,48,"R-A24",3,"m","m"
2014-06-09,42,"R-A23",3,"m","m"
2014-06-10,48,"O-E44",3,"m","m"
2014-06-10,51,"O-O07",3,"f","f"
2014-06-10,45,"R-A13",3,"m","m"
2014-06-10,46,"R-A17",3,"f","f"
2014-06-10,47,"O-E39",3,"f","f"
2014-06-10,44,"O-O10",3,"m","m"
2014-06-10,45,"R-A10",3,"m","m"
2014-06-10,41,"O-O11",3,"f","f"
2014-06-10,45,"R-A09",3,"m","m"
2014-06-10,44,"R-A06",3,"m","m"
2014-06-10,40,"R-A20",3,"m","m"
2014-06-10,38,"R-A16",3,"u","u"
2014-06-10,42,"G-M00",3,"m","m"
2014-06-10,49,"O-O09",3,"f","f"
2014-06-10,50,"G-M01",3,"f","f"
2014-06-10,40,"O-O12",3,"m","m"
2014-06-11,43,"O-O13",3,"m","m"
2014-06-11,51,"O-O14",3,"f","f"
2014-06-11,49,"O-O15",3,"f","f"
2014-06-11,43,"O-O16",3,"m","m"
2014-06-11,48,"O-O17",3,"f","f"
2014-06-11,45,"G-B44",3,"m","m"
2014-06-11,43,"G-B49",3,"m","m"
2014-06-11,50,"O-O19",3,"f","f"
2014-06-11,46,"O-O20",3,"m","m"
2014-06-11,43,"G-B35",3,"m","m"
2014-06-11,41,"O-O21",3,"m","m"
2014-06-11,42,"O-O22",3,"m","m"
2014-06-11,40,"O-O23",3,"m","m"
2014-06-11,41,"O-O24",3,"m","m"
2014-06-11,43,"O-O25",3,"m","m"
2014-06-11,45,"G-B32",3,"m","m"
2014-06-11,45,"O-E58",3,"m","m"
2014-06-11,47,"O-O26",3,"f","f"
2014-06-11,42,"G-M02",3,"m","m"
2014-06-11,44,"G-M03",3,"f","f"
2014-06-11,43,"G-M04",3,"m","m"
2014-06-11,43,"O-E66",3,"m","m"
2014-06-11,40,"G-M05",3,"m","m"
2014-06-11,42,"G-M06",3,"m","m"
2014-06-11,45,"G-M07",3,"m","m"
2014-06-11,39,"G-M08",3,"u","u"
2014-06-11,42,"G-M09",3,"m","m"
2014-06-11,39,"G-M10",3,"u","u"
2014-06-11,41,"G-M11",3,"m","m"
2014-06-11,38,"G-M12",3,"u","u"
2014-06-11,44,"G-M13",3,"f","f"
2014-06-11,41,"G-M14",3,"m","m"
2014-06-12,45,"G-M15",3,"f","f"
2014-06-12,38,"G-B99",3,"u","u"
2014-06-12,43,"G-M16",3,"m","m"
2014-06-12,43,"O-E93",3,"f","f"
2014-06-12,46,"G-M17",3,"m","m"
2014-06-12,37,"O-C96",3,"m","u"
2014-06-12,39,"G-M19",3,"u","u"
2014-06-12,39,"G-M20",3,"u","u"
2014-06-12,45,"G-M21",3,"m","m"
2014-06-12,42,"G-M22",3,"f","f"
2014-06-12,44,"O-O27",3,"m","m"
2014-06-12,47,"O-C99",3,"f","f"
2014-06-12,41,"R-A03",3,"m","m"
2014-06-12,42,"O-O29",3,"f","f"
2014-06-12,41,"O-O30",3,"m","m"
2014-06-12,45,"O-O31",3,"f","f"
2014-06-12,41,"O-O32",3,"m","m"
2014-06-12,40,"O-O34",3,"m","m"
2014-06-12,47,"O-E92",3,"f","f"
2014-06-12,48,"O-O35",3,"f","f"
2014-06-12,45,"O-O36",3,"f","f"
2014-06-12,45,"O-O37",3,"f","f"
2014-06-12,42,"O-O39",3,"m","m"
2014-06-12,40,"O-O40",3,"m","m"
2014-06-12,42,"O-O41",3,"f","f"
2014-06-12,43,"G-B94",3,"m","m"
2014-06-13,45,"O-C08",3,"f","f"
2014-06-13,39,"G-M23",3,"u","u"
2014-06-13,46,"O-C14",3,"m","m"
2014-06-13,47,"G-M24",3,"f","f"
2014-06-13,43,"G-B02",3,"m","m"
2014-06-13,42,"G-M25",3,"m","m"
2014-06-13,41,"G-M26",3,"m","m"
2014-06-13,40,"G-M27",3,"m","m"
2014-06-13,42,"G-M28",3,"m","m"
2014-06-13,36,"O-C15",3,"u","u"
2014-06-13,38,"O-C09",3,"u","u"
2014-06-13,44,"G-M29",3,"f","f"
2014-06-13,39,"G-M30",3,"u","u"
2014-06-13,41,"G-M31",3,"f","f"
2014-06-13,42,"G-M32",3,"m","m"
2014-06-13,41,"G-B22",3,"m","m"
2014-06-13,37,"G-B23",3,"u","u"
2014-06-13,44,"G-M33",3,"f","f"
2014-06-13,46,"O-O42",3,"f","f"
2014-06-13,45,"O-O43",3,"m","m"
2014-06-13,47,"G-B07",3,"f","f"
2014-06-13,40,"O-O44",3,"m","m"
2014-06-13,45,"O-O45",3,"m","m"
2014-06-13,38,"O-O46",3,"u","u"
2014-06-13,41,"G-B05",3,"m","m"
2014-06-13,41,"O-O47",3,"m","m"
2014-06-13,44,"O-O49",3,"m","m"
2014-06-13,45,"O-O50",3,"m","m"
2014-06-13,42,"O-O51",3,"m","m"
2014-06-13,40,"O-C13",3,"m","m"
2014-06-13,45,"O-O52",3,"f","f"
2014-06-13,46,"O-C32",3,"m","m"
2014-06-13,44,"O-O53",3,"m","m"
2014-06-13,46,"O-O54",3,"m","m"
2014-06-13,45,"O-O55",3,"f","f"
2014-06-13,47,"O-O56",3,"f","f"
2014-06-13,37,"O-C38",3,"u","u"
2014-06-13,45,"G-B26",3,"f","f"
2014-06-13,39,"O-O57",3,"u","u"
2014-06-13,42,"O-O59",3,"f","f"
2014-06-13,39,"O-O60",3,"u","u"
2014-06-13,47,"O-O61",3,"f","f"
2014-06-13,45,"O-O62",3,"f","f"
2014-06-13,44,"G-M34",3,"m","m"
2014-06-16,43,"O-O63",3,"m","m"
2014-06-16,40,"R-A37",3,"m","m"
2014-06-16,42,"O-O64",3,"m","m"
2014-06-16,43,"O-O65",3,"f","f"
2014-06-16,43,"R-A48",3,"m","m"
2014-06-16,43,"O-O66",3,"m","m"
2014-06-16,41,"O-O67",3,"m","m"
2014-06-16,48,"O-O69",3,"f","f"
2014-06-16,49,"G-B62",3,"f","f"
2014-06-16,50,"G-B61",3,"f","f"
2014-06-16,42,"O-C49",3,"m","m"
2014-06-20,39,"G-M54",3,"u","u"
2014-06-20,39,"G-M55",3,"u","u"
2014-06-20,46,"G-M56",3,"f","f"
2014-06-20,52,"G-M57",3,"f","f"
2014-06-20,40,"O-C94",3,"m","m"
2014-06-20,41,"R-A89",3,"m","m"
2014-06-20,42,"G-M59",3,"m","m"
2014-06-20,41,"G-B92",3,"m","m"
2014-06-20,40,"R-A04",3,"m","m"
2014-06-20,41,"O-O90",3,"f","f"
2014-06-20,46,"O-O91",3,"f","f"
2014-06-20,43,"O-O92",3,"m","m"
2014-06-20,40,"O-O93",3,"m","m"
2014-06-20,42,"O-O94",3,"m","m"
2014-06-19,39,"O-O70",3,"u","u"
2014-06-19,42,"O-O71",3,"m","m"
2014-06-19,41,"O-O72",3,"m","m"
2014-06-19,41,"O-O73",3,"m","m"
2014-06-19,46,"O-O74",3,"f","f"
2014-06-19,43,"O-O75",3,"m","m"
2014-06-19,45,"O-O76",3,"f","f"
2014-06-19,47,"O-O77",3,"m","m"
2014-06-19,36,"O-O79",3,"u","u"
2014-06-19,49,"O-O80",3,"f","f"
2014-06-19,42,"O-O81",3,"m","m"
2014-06-19,47,"O-E76",3,"f","f"
2014-06-19,41,"O-O82",3,"m","m"
2014-06-19,45,"O-E74",3,"f","f"
2014-06-19,45,"O-O83",3,"f","f"
2014-06-19,41,"O-O84",3,"m","m"
2014-06-19,39,"O-O85",3,"u","u"
2014-06-19,40,"O-O86",3,"m","m"
2014-06-19,41,"O-O87",3,"m","m"
2014-06-19,45,"O-O89",3,"m","m"
2014-06-19,41,"G-B82",3,"m","m"
2014-06-19,40,"G-M35",3,"f","f"
2014-06-19,38,"G-M36",3,"u","u"
2014-06-19,46,"G-M37",3,"f","f"
2014-06-19,40,"G-M39",3,"m","m"
2014-06-19,39,"G-M40",3,"u","u"
2014-06-19,43,"G-M41",3,"m","m"
2014-06-19,39,"G-M42",3,"u","u"
2014-06-19,45,"G-M43",3,"m","m"
2014-06-19,38,"G-M44",3,"u","u"
2014-06-19,41,"R-A60",3,"m","m"
2014-06-19,43,"G-M45",3,"m","m"
2014-06-19,47,"R-A65",3,"f","f"
2014-06-19,40,"G-M46",3,"m","m"
2014-06-19,46,"G-M47",3,"f","f"
2014-06-19,40,"O-E81",3,"m","m"
2014-06-19,42,"R-A54",3,"f","f"
2014-06-19,40,"G-M49",3,"m","m"
2014-06-19,36,"G-M50",3,"u","u"
2014-06-19,38,"G-M51",3,"u","u"
2014-06-19,39,"G-M52",3,"u","u"
2014-06-19,42,"G-M53",3,"m","m"
2014-09-26,51,"O-E62",4,"f","f"
2014-09-26,39,"O-O95",4,"u","u"
2014-09-26,50,"O-O96",4,"m","m"
2014-09-26,47,"O-O97",4,"m","m"
2014-09-26,45,"O-O99",4,"f","f"
2014-09-26,53,"R-N00",4,"f","f"
2014-09-28,45,"O-C96",4,"m","m"
2014-09-28,45,"R-N01",4,"m","m"
2014-09-28,47,"R-N02",4,"m","m"
2014-09-28,45,"R-A91",4,"m","m"
2014-10-03,45,"R-N03",4,"m","m"
2014-10-03,36,"R-N04",4,"f","u"
2014-10-03,36,"R-N05",4,"u","u"
2014-10-03,42,"R-N06",4,"f","f"
2014-10-03,39,"R-N07",4,"u","u"
2014-10-03,40,"R-N09",4,"m","m"
2014-10-03,44,"R-N10",4,"f","f"
2014-10-03,36,"R-N11",4,"f","u"
2014-10-03,38,"R-N12",4,"f","u"
2014-10-03,38,"R-N13",4,"f","u"
2014-10-03,40,"R-N14",4,"f","f"
2014-10-03,39,"R-N15",4,"u","u"
2014-10-03,47,"R-N16",4,"m","m"
2014-10-03,43,"R-N19",4,"f","f"
2014-10-03,38,"R-N20",4,"u","u"
2014-10-03,41,"R-N21",4,"f","f"
2014-10-03,45,"G-B71",4,"m","m"
2014-10-03,39,"R-N22",4,"m","u"
2014-10-03,35,"R-N23",4,"u","u"
2014-10-03,43,"R-N24",4,"f","f"
2014-10-03,36,"R-N25",4,"f","u"
2014-10-17,47,"G-M67",4,"m","m"
2014-10-17,36,"G-M69",4,"u","u"
2014-10-17,44,"G-M64",4,"m","m"
2014-10-17,41,"G-M70",4,"m","m"
2014-10-17,40,"R-N26",4,"f","f"
2014-10-17,45,"R-N31",4,"m","m"
2014-10-24,36,"R-N33",5,"u","u"
2014-10-24,38,"R-N34",5,"u","u"
2014-10-24,35,"R-N35",5,"m","u"
2014-10-24,41,"R-N36",5,"f","f"
